Sub	Run	Trial	OldT	Delay	LuckyDeck	ObjPP	OldObjLuckyDeck	ObjDeckMatch	Outcome	Resp	RT	DeckC	LuckyDeckC	OldObjC	RevT	OldDeckPP	OldDeck	EncRevT	Enc_Pay1	OptObj	PP	StayResp
21	1	48	1	10	1	0.4	1	0	1	1	628.312733999337	1	1	0	14	0	2	4	0.8	1	0.8	1
21	1	49	0	NaN	1	NaN	NaN	NaN	0.8	2	615.29906000942	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
21	1	50	0	NaN	1	NaN	NaN	NaN	1	2	560.766152004362	1	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0.8	1
21	1	51	0	NaN	1	NaN	NaN	NaN	0.8	2	804.278299998259	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	1	1
21	1	52	1	10	2	0.4	0	1	0.6	2	697.691071996815	1	0	0	1	0	2	8	0.4	1	0.8	1
21	1	53	0	NaN	2	NaN	NaN	NaN	0	1	654.084905996569	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.6	1
21	1	54	0	NaN	2	NaN	NaN	NaN	0	1	682.940851998865	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0	1
21	1	55	0	NaN	2	NaN	NaN	NaN	1	2	534.157758011133	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0	0
21	1	56	1	25	2	1	0	0	1	2	621.695392997935	2	1	1	5	1	2	15	0.8	1	1	1
21	1	57	1	12	2	0.4	1	0	0.2	2	822.536462001153	2	1	0	6	0	1	11	0	1	1	1
21	1	58	0	NaN	2	NaN	NaN	NaN	0.6	1	619.752248996519	2	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0.2	1
21	1	59	1	20	2	1	0	0	1	2	640.599110003677	2	1	1	8	0.6	2	5	0.4	1	0.6	1
21	1	60	1	27	2	0.8	0	0	0.8	2	558.881214004941	2	1	1	9	1	2	17	0.2	1	1	1
21	2	61	0	NaN	2	NaN	NaN	NaN	0.6	1	1116.29911500495	1	0	NaN	10	NaN	NaN	NaN	NaN	NaN	0.8	0
21	2	62	1	18	2	0	0	1	0	1	557.299485997646	1	0	0	11	0.8	2	10	0	1	0.6	1
21	2	63	1	10	2	0	1	0	0	1	733.894655990298	1	0	1	12	0	1	2	0.6	0	0	1
21	2	64	0	NaN	2	NaN	NaN	NaN	0.8	1	802.63473901141	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0	0
21	2	65	1	11	2	0	1	0	0.4	2	942.577260007965	2	1	0	14	0	1	3	0	1	0.8	1
21	2	66	0	NaN	2	NaN	NaN	NaN	0.2	2	500.279498999589	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.4	1
21	2	67	1	12	2	1	0	0	1	1	647.011128006852	2	1	1	16	0.2	2	4	0	1	0.2	1
21	2	68	1	18	1	1	0	0	0.4	2	670.789625000907	2	0	0	1	0	1	16	0.8	0	1	1
21	2	69	0	NaN	1	NaN	NaN	NaN	0.4	1	1095.09196100407	1	1	NaN	2	NaN	NaN	NaN	NaN	NaN	0.4	0
21	2	70	1	29	1	0.4	1	0	0.4	1	543.015656003263	2	0	1	3	0.4	2	7	1	0	0.4	0
21	2	71	1	10	1	0.6	0	0	0.6	1	631.822848998127	1	1	1	4	0.4	1	10	0.8	1	0.4	0
21	2	72	1	21	1	0.8	0	0	0	1	622.121141001116	2	0	0	5	0.6	1	17	1	0	0.6	0
21	2	73	0	NaN	1	NaN	NaN	NaN	0.2	1	633.75657099823	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0	1
21	2	74	1	10	1	0.8	1	1	0.6	1	516.943459995673	1	1	0	7	0.2	2	13	0	0	0.2	0
21	2	75	0	NaN	1	NaN	NaN	NaN	0.4	2	662.382515001809	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.6	1
21	2	76	1	10	1	0.2	1	0	0.6	1	541.796238001552	1	1	0	9	0.2	2	15	0.4	1	0.4	1
21	2	77	0	NaN	1	NaN	NaN	NaN	1	1	613.980394002283	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.6	1
21	2	78	1	29	1	0.8	0	0	0.8	1	716.099769997527	1	1	1	11	1	1	15	1	1	1	1
21	2	79	0	NaN	1	NaN	NaN	NaN	1	1	543.333663998055	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.8	1
21	2	80	0	NaN	1	NaN	NaN	NaN	0.2	1	502.878828003304	2	0	NaN	13	NaN	NaN	NaN	NaN	NaN	1	0
21	2	81	0	NaN	1	NaN	NaN	NaN	0.4	2	679.347889992641	2	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.2	1
21	2	82	0	NaN	1	NaN	NaN	NaN	0.6	1	583.7618450023	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.4	0
21	2	83	1	14	1	0.4	0	1	0.4	1	516.462820000015	1	1	1	16	0.6	1	2	0.4	0	0.6	1
21	2	84	0	NaN	1	NaN	NaN	NaN	1	2	570.849926996743	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.4	1
21	2	85	1	10	1	0.4	0	1	0.4	1	533.345638992614	1	1	1	18	1	1	8	0.6	0	1	1
21	2	86	0	NaN	1	NaN	NaN	NaN	1	1	594.913833992905	1	1	NaN	19	NaN	NaN	NaN	NaN	NaN	0.4	1
21	2	87	0	NaN	1	NaN	NaN	NaN	0.8	2	657.757783003035	1	1	NaN	20	NaN	NaN	NaN	NaN	NaN	1	1
21	2	88	1	15	1	0.2	1	0	1	1	581.149619989446	1	1	0	21	0.4	2	6	0	1	0.8	1
21	2	89	1	10	1	1	0	0	1	1	631.018332001986	1	1	1	22	1	1	12	0.8	1	1	1
21	2	90	1	10	1	0.2	1	0	0.2	1	653.167480995762	1	1	0	23	0.4	2	13	1	1	1	1
21	2	91	0	NaN	1	NaN	NaN	NaN	0.6	1	579.833841009531	1	1	NaN	24	NaN	NaN	NaN	NaN	NaN	0.2	1
21	2	92	1	11	2	0.4	0	1	0.4	2	693.356942996616	1	0	0	1	0.4	2	14	0.2	1	0.6	1
21	2	93	1	11	2	0.6	1	1	0.6	2	708.876413991675	1	0	1	2	0.4	1	15	0.4	1	0.4	1
21	2	94	0	NaN	2	NaN	NaN	NaN	0.8	2	488.939964998281	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.6	1
21	2	95	1	11	2	1	1	1	1	1	736.038497998379	1	0	1	4	0.8	1	17	0.4	1	0.8	1
21	2	96	1	10	2	1	1	1	1	2	817.015645996435	1	0	1	5	1	1	19	0.4	1	1	1
21	2	97	0	NaN	2	NaN	NaN	NaN	0.2	1	622.224074002588	1	0	NaN	6	NaN	NaN	NaN	NaN	NaN	1	1
21	2	98	1	11	2	0.8	1	1	0.8	2	641.256558999885	2	1	0	7	0.2	1	20	1	0	0.2	0
21	2	99	0	NaN	2	NaN	NaN	NaN	0.2	1	1134.0461709915	2	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	1
21	2	100	0	NaN	2	NaN	NaN	NaN	0.2	2	733.762507006759	1	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0.2	0
21	2	101	1	10	2	0.6	1	1	0	1	515.875795012107	2	1	0	10	0.2	1	24	0.2	0	0.2	0
21	2	102	0	NaN	2	NaN	NaN	NaN	0.4	2	799.89131099137	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0	0
21	2	103	0	NaN	2	NaN	NaN	NaN	0.2	1	873.787496995647	1	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.4	1
21	2	104	1	10	2	0.8	1	1	0.8	1	577.355671994155	2	1	0	13	0.2	1	3	0.6	0	0.2	0
21	2	105	0	NaN	2	NaN	NaN	NaN	0.6	2	853.218453994486	2	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	1
21	2	106	0	NaN	2	NaN	NaN	NaN	0.8	2	506.086421999498	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.6	1
21	2	107	0	NaN	2	NaN	NaN	NaN	1	2	588.99951800413	2	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0.8	1
21	2	108	0	NaN	2	NaN	NaN	NaN	0.6	1	619.279518999974	2	1	NaN	17	NaN	NaN	NaN	NaN	NaN	1	1
21	2	109	1	12	2	0.2	1	0	0.4	1	506.391222006641	2	1	0	18	0.2	1	6	1	1	0.6	1
21	2	110	1	10	2	0.2	1	0	NaN	NaN	NaN	NaN	NaN	0	19	0.2	1	9	0.2	1	0.4	0
21	2	111	0	NaN	2	NaN	NaN	NaN	1	1	417.395734009915	2	1	NaN	20	NaN	NaN	NaN	NaN	NaN	NaN	0
21	2	112	0	NaN	2	NaN	NaN	NaN	0.4	1	555.822502006777	2	1	NaN	21	NaN	NaN	NaN	NaN	NaN	1	1
21	2	113	1	10	2	0.2	1	0	0.2	2	610.17383998842	2	1	0	22	0.2	1	12	0.4	1	0.4	1
21	2	114	0	NaN	2	NaN	NaN	NaN	0.8	2	619.965694000712	2	1	NaN	23	NaN	NaN	NaN	NaN	NaN	0.2	1
21	2	115	1	13	1	0.4	0	1	0	1	525.203542987583	2	0	0	1	0.2	1	11	0	1	0.8	1
21	2	116	1	11	1	0.6	1	1	1	1	551.764932009974	1	1	0	2	0	2	14	0.8	0	0	0
21	2	117	1	11	1	0.8	1	1	0.6	1	528.719570997055	1	1	0	3	0	2	15	0.6	0	1	1
21	2	118	1	10	1	0.6	1	1	0.2	1	716.84177100542	1	1	0	4	0	2	17	1	0	0.6	1
21	2	119	0	NaN	1	NaN	NaN	NaN	1	1	732.64638800174	2	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.2	0
21	2	120	0	NaN	1	NaN	NaN	NaN	0.4	2	549.604381012614	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	1	1
21	3	121	1	14	1	1	1	1	1	1	479.391531000147	2	0	1	7	0.4	2	16	0.8	1	0.4	1
21	3	122	0	NaN	1	NaN	NaN	NaN	0	2	558.540874990285	2	0	NaN	8	NaN	NaN	NaN	NaN	NaN	1	1
21	3	123	1	24	1	0.2	1	0	0.2	2	633.083157998044	2	0	1	9	0	2	8	0.8	0	0	1
21	3	124	0	NaN	1	NaN	NaN	NaN	1	2	501.712614001008	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.2	0
21	3	125	0	NaN	1	NaN	NaN	NaN	1	2	486.756031998084	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	1	1
21	3	126	0	NaN	1	NaN	NaN	NaN	0.6	2	697.423810008331	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	1	1
21	3	127	1	15	1	0.4	1	0	1	1	500.297285005217	1	1	0	13	0.2	2	21	1	1	0.6	1
21	3	128	0	NaN	1	NaN	NaN	NaN	1	1	643.054234998999	1	1	NaN	14	NaN	NaN	NaN	NaN	NaN	1	1
21	3	129	0	NaN	1	NaN	NaN	NaN	0.6	1	560.295592003968	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
21	3	130	1	10	1	0.4	1	0	0.8	1	460.30039100151	1	1	0	16	0.2	2	6	1	1	0.6	1
21	3	131	0	NaN	1	NaN	NaN	NaN	0.2	1	563.051293996978	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.8	1
21	3	132	0	NaN	1	NaN	NaN	NaN	0.4	2	533.426408990636	2	0	NaN	18	NaN	NaN	NaN	NaN	NaN	0.2	0
21	3	133	0	NaN	1	NaN	NaN	NaN	0	1	581.092879001517	2	0	NaN	19	NaN	NaN	NaN	NaN	NaN	0.4	1
21	3	134	0	NaN	1	NaN	NaN	NaN	0.6	1	547.335209994344	1	1	NaN	20	NaN	NaN	NaN	NaN	NaN	0	0
21	3	135	1	13	2	0	0	1	0.6	2	784.528755990323	1	0	0	1	0	2	8	1	1	0.6	1
21	3	136	1	22	2	0.8	0	0	0.2	2	630.82770400797	1	0	0	2	0	2	23	0.2	0	0.6	1
21	3	137	1	26	2	1	0	0	1	1	848.151241996675	2	1	1	3	0	2	20	NaN	1	0.2	0
21	3	138	1	19	2	1	0	0	1	2	724.323401998845	2	1	1	4	1	2	5	0.2	1	1	1
21	3	139	1	10	2	0.6	1	1	0.6	1	599.477141993702	2	1	0	5	0.2	1	15	1	0	1	1
21	3	140	1	14	2	0.6	1	1	0.6	1	531.792032998055	2	1	0	6	0.2	1	12	1	0	0.6	1
21	3	141	0	NaN	2	NaN	NaN	NaN	0.6	1	553.821637993678	2	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0.6	1
21	3	142	1	11	2	0.2	1	0	0.2	1	521.877471997868	2	1	0	8	0.2	1	17	0.8	1	0.6	1
21	3	143	0	NaN	2	NaN	NaN	NaN	0.8	2	761.621494006249	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.2	1
21	3	144	1	11	2	0	0	1	0.4	2	1181.06017800164	1	0	0	10	0.8	2	19	0.4	1	0.8	0
21	3	145	0	NaN	2	NaN	NaN	NaN	0.4	1	624.752458999865	2	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.4	0
21	3	146	1	14	2	0.4	0	1	0.4	2	554.029373000958	2	1	1	12	0.4	2	18	0.2	0	0.4	1
21	3	147	1	13	2	0.6	1	1	0.6	2	533.883096999489	1	0	1	13	0.4	1	20	0	1	0.4	0
21	3	148	0	NaN	2	NaN	NaN	NaN	0	1	434.350882002036	1	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.6	1
21	3	149	0	NaN	2	NaN	NaN	NaN	0.4	1	566.518699997687	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0	0
21	3	150	1	25	2	1	1	1	0.2	1	522.505656990688	2	1	0	16	0	1	11	1	0	0.4	1
21	3	151	1	10	2	0.6	0	0	0.2	1	705.015539002488	1	0	0	17	0.2	2	7	0.6	0	0.2	0
21	3	152	0	NaN	2	NaN	NaN	NaN	0.8	1	525.465441009146	2	1	NaN	18	NaN	NaN	NaN	NaN	NaN	0.2	0
21	3	153	1	10	2	0.8	0	0	0.8	1	502.109787994414	2	1	1	19	0.8	2	9	0.2	1	0.8	1
21	3	154	0	NaN	2	NaN	NaN	NaN	1	1	524.305867002113	2	1	NaN	20	NaN	NaN	NaN	NaN	NaN	0.8	1
21	3	155	1	10	2	0.4	0	1	0.4	2	633.301449997816	2	1	1	21	1	2	11	0.4	0	1	1
21	3	156	0	NaN	1	NaN	NaN	NaN	0	1	530.158855995978	2	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0.4	1
21	3	157	0	NaN	1	NaN	NaN	NaN	0.8	1	507.397755005513	2	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0	1
21	3	158	0	NaN	1	NaN	NaN	NaN	1	1	836.43705699069	1	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	0
21	3	159	1	10	1	0.4	1	0	0.2	1	557.386266009416	1	1	0	4	0.8	2	15	0	1	1	1
21	3	160	0	NaN	1	NaN	NaN	NaN	0.4	1	596.905813988997	2	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.2	0
21	3	161	0	NaN	1	NaN	NaN	NaN	0.8	2	635.220962009043	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0.4	1
21	3	162	0	NaN	1	NaN	NaN	NaN	0.2	1	759.030739995069	2	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0.8	1
21	3	163	0	NaN	1	NaN	NaN	NaN	0.2	2	579.274559000623	2	0	NaN	8	NaN	NaN	NaN	NaN	NaN	0.2	1
21	3	164	0	NaN	1	NaN	NaN	NaN	1	2	568.516472994816	1	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.2	0
21	3	165	1	17	1	0	0	1	0	1	531.191488000331	1	1	1	10	1	1	14	0.6	0	1	1
21	3	166	1	14	1	0.8	1	1	0.4	2	590.36760100571	1	1	0	11	0.2	2	18	0.2	0	0	1
21	3	167	0	NaN	1	NaN	NaN	NaN	0.6	2	607.166257992503	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.4	1
21	3	168	1	11	1	0.8	1	1	0.4	1	592.551383000682	1	1	0	13	0.2	2	2	0	0	0.6	1
21	3	169	1	15	1	1	1	1	0.2	2	569.557719005388	1	1	0	14	0.2	2	20	0.8	0	0.4	1
21	3	170	0	NaN	1	NaN	NaN	NaN	0.6	2	652.168860993697	2	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.2	0
21	3	171	1	10	1	0.8	1	1	0.8	1	446.769205998862	2	0	1	16	0.6	2	6	0.4	1	0.6	1
21	3	172	1	16	1	0	1	0	0	2	787.826389001566	2	0	1	17	0.8	2	1	0.4	0	0.8	1
21	3	173	1	11	1	0.2	1	0	0.8	1	729.52872600581	1	1	0	18	0	2	7	0.8	1	0	0
21	3	174	0	NaN	2	NaN	NaN	NaN	0.4	2	638.203119000536	1	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0.8	1
21	3	175	1	12	2	0.2	0	1	0	1	1131.40781600669	1	0	0	2	0	2	8	0.2	1	0.4	1
21	3	176	0	NaN	2	NaN	NaN	NaN	0.4	2	669.934019009816	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0	1
21	3	177	0	NaN	2	NaN	NaN	NaN	0.4	2	547.777503001271	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0.4	0
21	3	178	0	NaN	2	NaN	NaN	NaN	0.6	1	497.016323992284	2	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.4	1
21	3	179	1	12	2	0.6	1	1	0.6	2	536.779728005058	2	1	0	6	0.4	1	12	0.4	0	0.6	1
21	3	180	1	22	2	1	1	1	0.8	1	520.91637099511	2	1	0	7	0.4	1	3	0.8	0	0.6	1
21	4	181	0	NaN	2	NaN	NaN	NaN	1	1	470.085720007773	2	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	1
21	4	182	0	NaN	2	NaN	NaN	NaN	0.8	2	577.093710002373	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	1	1
21	4	183	0	NaN	2	NaN	NaN	NaN	0	2	507.87678299821	2	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.8	1
21	4	184	1	10	2	0.4	1	0	0.8	2	603.725370994653	2	1	0	11	0.4	1	1	0.8	1	0	1
21	4	185	0	NaN	2	NaN	NaN	NaN	1	1	589.482053008396	2	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.8	1
21	4	186	1	10	2	0.4	1	0	1	1	448.165819005226	2	1	0	13	0.4	1	3	0	1	1	1
21	4	187	0	NaN	2	NaN	NaN	NaN	1	2	526.749037002446	2	1	NaN	14	NaN	NaN	NaN	NaN	NaN	1	1
21	4	188	0	NaN	2	NaN	NaN	NaN	0.2	1	579.47994999995	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
21	4	189	0	NaN	2	NaN	NaN	NaN	0.8	1	453.935590005131	2	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0.2	1
21	4	190	1	20	1	0.6	1	1	0.6	1	478.038949004258	2	0	1	1	0.8	2	15	0.2	1	0.8	1
21	4	191	1	13	1	0.6	1	1	0.6	1	562.780812993878	2	0	1	2	0.6	2	5	0.4	1	0.6	1
21	4	192	1	10	1	0.8	1	1	0.8	1	434.162953999476	2	0	1	3	0.6	2	9	1	1	0.6	1
21	4	193	1	12	1	1	1	1	1	1	645.711736011435	2	0	1	4	0.8	2	8	0.8	1	0.8	1
21	4	194	1	11	1	0	1	0	0	1	498.045778003871	2	0	1	5	1	2	10	0.8	0	1	1
21	4	195	0	NaN	1	NaN	NaN	NaN	0	2	743.289774996811	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0	1
21	4	196	1	11	1	1	1	1	0.4	1	513.410985993687	1	1	0	7	0	2	12	0.8	0	0	0
21	4	197	1	20	1	0.4	1	0	0.8	1	632.760724998661	1	1	0	8	0	2	4	0.4	1	0.4	1
21	4	198	1	10	1	0.2	1	0	0.2	1	546.030451994739	1	1	0	9	0	2	15	1	1	0.8	1
21	4	199	0	NaN	1	NaN	NaN	NaN	1	1	645.127576004597	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.2	1
21	4	200	1	11	1	0.8	1	1	1	1	480.757739002001	1	1	0	11	0	2	16	0.2	0	1	1
21	4	201	0	NaN	1	NaN	NaN	NaN	1	1	474.414704003721	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	1	1
21	4	202	0	NaN	1	NaN	NaN	NaN	0.6	1	974.712184004602	2	0	NaN	13	NaN	NaN	NaN	NaN	NaN	1	0
21	4	203	0	NaN	1	NaN	NaN	NaN	0.4	2	619.303289000527	2	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.6	1
21	4	204	0	NaN	1	NaN	NaN	NaN	0.4	2	512.696698002401	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.4	0
21	4	205	1	10	1	0	1	0	0	1	508.163835998857	2	0	1	16	0.4	2	6	0	0	0.4	0
21	4	206	0	NaN	1	NaN	NaN	NaN	0.8	2	594.475017001969	1	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0	0
21	4	207	0	NaN	1	NaN	NaN	NaN	0.2	2	528.451383011998	1	1	NaN	18	NaN	NaN	NaN	NaN	NaN	0.8	1
21	4	208	0	NaN	1	NaN	NaN	NaN	0.2	2	541.940076000174	2	0	NaN	19	NaN	NaN	NaN	NaN	NaN	0.2	0
21	4	209	1	22	2	1	0	0	1	2	508.94161699398	2	1	1	1	0.2	2	14	1	1	0.2	1
21	4	210	0	NaN	2	NaN	NaN	NaN	0.2	1	677.142208005534	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	1	0
21	4	211	0	NaN	2	NaN	NaN	NaN	0	2	694.642657996155	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.2	1
21	4	212	1	10	2	0.6	0	0	0.6	2	469.284922000952	2	1	1	4	1	2	13	1	1	0	0
21	4	213	0	NaN	2	NaN	NaN	NaN	1	1	434.802995005157	2	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.6	1
21	4	214	1	11	2	0.4	0	1	0.4	1	536.886668996885	2	1	1	6	1	2	14	0.6	0	1	1
21	4	215	0	NaN	2	NaN	NaN	NaN	0.8	1	453.859208995709	2	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0.4	1
21	4	216	1	10	2	0.8	1	1	0.8	1	636.75756000157	1	0	1	8	0	1	17	0	1	0.8	0
21	4	217	0	NaN	2	NaN	NaN	NaN	0	1	722.021716996096	1	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0.8	1
21	4	218	1	11	2	0.2	1	0	1	1	723.085551988333	2	1	0	10	0	1	18	0.8	1	0	0
21	4	219	1	15	2	0.4	1	0	0.8	1	726.988770999014	2	1	0	11	0	1	15	0.4	1	1	1
21	4	220	0	NaN	2	NaN	NaN	NaN	0.2	1	679.629388003377	2	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.8	1
21	4	221	0	NaN	2	NaN	NaN	NaN	0.6	1	578.766321996227	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.2	1
21	4	222	1	11	2	0	1	0	0.2	1	725.499305000994	2	1	0	14	0	1	3	0.2	1	0.6	1
21	4	223	0	NaN	2	NaN	NaN	NaN	1	1	616.749498003628	1	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.2	0
21	4	224	1	14	2	0.2	1	0	0.2	2	603.302094998071	1	0	1	16	1	1	2	1	0	1	1
21	4	225	1	10	2	0.8	0	0	0.6	2	487.990818990511	1	0	0	17	0.2	2	7	0.4	0	0.2	1
21	4	226	1	13	1	1	1	1	1	2	917.83301999385	2	0	1	1	0.2	2	5	0.6	1	0.6	0
21	4	227	1	10	1	0	0	1	0	1	719.925814002636	1	1	1	2	0.6	1	9	0.8	0	1	0
21	4	228	1	20	1	0.2	1	0	0.2	2	551.328433997696	2	0	1	3	1	2	19	0.2	0	0	0
21	4	229	0	NaN	1	NaN	NaN	NaN	0.6	2	486.238905999926	2	0	NaN	4	NaN	NaN	NaN	NaN	NaN	0.2	1
21	4	230	1	10	1	0.2	1	0	0.2	2	739.804389988421	2	0	1	5	0.6	2	12	0.8	0	0.6	1
21	4	231	0	NaN	1	NaN	NaN	NaN	0.8	2	533.343365008477	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0.2	1
21	4	232	0	NaN	1	NaN	NaN	NaN	0	2	579.627454993897	2	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0.8	1
21	4	233	0	NaN	1	NaN	NaN	NaN	1	2	606.115996997687	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0	0
21	4	234	1	13	1	0.6	1	1	0.4	2	504.754970999784	1	1	0	9	0	2	13	0.2	0	1	1
21	4	235	0	NaN	1	NaN	NaN	NaN	0.4	1	559.97895001201	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.4	1
21	4	236	0	NaN	1	NaN	NaN	NaN	0.4	1	578.726048988756	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.4	1
21	4	237	0	NaN	1	NaN	NaN	NaN	0.4	1	657.518035004614	2	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.4	0
21	4	238	0	NaN	1	NaN	NaN	NaN	0.6	1	641.59112899506	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.4	0
21	4	239	1	16	1	1	0	0	1	1	564.39012599003	1	1	1	14	0.6	1	15	0.2	1	0.6	1
21	4	240	0	NaN	1	NaN	NaN	NaN	0.8	2	501.494390002335	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
21	5	241	0	NaN	1	NaN	NaN	NaN	0.4	2	490.900083997985	2	0	NaN	16	NaN	NaN	NaN	NaN	NaN	0.8	0
21	5	242	0	NaN	1	NaN	NaN	NaN	0	1	445.015260003856	2	0	NaN	17	NaN	NaN	NaN	NaN	NaN	0.4	1
21	5	243	0	NaN	1	NaN	NaN	NaN	1	2	480.708110000705	1	1	NaN	18	NaN	NaN	NaN	NaN	NaN	0	0
21	5	244	0	NaN	1	NaN	NaN	NaN	0.6	1	532.367573992815	1	1	NaN	19	NaN	NaN	NaN	NaN	NaN	1	1
21	5	245	0	NaN	1	NaN	NaN	NaN	0.4	1	475.351204004255	1	1	NaN	20	NaN	NaN	NaN	NaN	NaN	0.6	1
21	5	246	1	11	2	0.4	1	0	0.4	2	512.113250006223	1	0	1	1	0.4	1	10	0.4	0	0.4	1
21	5	247	1	11	2	0.4	1	0	0.4	1	633.813239008305	1	0	1	2	0.4	1	11	0.4	0	0.4	1
21	5	248	0	NaN	2	NaN	NaN	NaN	1	1	785.424179004622	2	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.4	0
21	5	249	0	NaN	2	NaN	NaN	NaN	0.8	2	695.941168989521	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	1	1
21	5	250	0	NaN	2	NaN	NaN	NaN	1	1	452.810331989895	2	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.8	1
21	5	251	0	NaN	2	NaN	NaN	NaN	0.4	2	483.66756401083	2	1	NaN	6	NaN	NaN	NaN	NaN	NaN	1	1
21	5	252	1	23	2	0.6	0	0	0.6	1	582.7541549952	2	1	1	7	0.4	2	4	0.2	1	0.4	1
21	5	253	1	22	2	0.8	0	0	0.8	1	512.777354990249	2	1	1	8	0.6	2	6	0.2	1	0.6	1
21	5	254	1	12	2	0	0	1	0	1	523.787497004378	2	1	1	9	0.8	2	17	0.4	0	0.8	1
21	5	255	0	NaN	2	NaN	NaN	NaN	0.2	2	657.006798996008	1	0	NaN	10	NaN	NaN	NaN	NaN	NaN	0	0
21	5	256	0	NaN	2	NaN	NaN	NaN	1	1	540.324183995835	2	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.2	0
